,Language,a,b,c,d,prompts
48,SL,stanovanje,kopalnica,dan,"['ura', 'dopoldan', 'nanosekunda', 'femtosekunda', 'hr', 'minute', 'mikrosekunda', 'msec', 'čas', 'polnoč', 'sec', 'nočni_čas', 'min', 'jutro', 'opoldne', 'večer', 'tema', 'pikosekunda', 'UDPLICATE_dan', 'minuta', 'dnevna_svetloba', 's', 'skrajni', 'celo', 'četrt', 'zjutraj', 'sekunda', 'popoldne', 'dvanajst', 'milisekunda', 'sredina_dneva', 'sredi_popoldneva', 'attosekunda', 'noč', 'jutranji_čas', 'pozno_opoldne', 'pol_ure', 'opoldne_ob_dvanajstih', 'pozne_ure', 'zgodnje-jutranje_ure', 'čas_za_ugasniti_luči', '60_minut', 'zgodaj_zjutraj', '30_minut', '15_minut', 'četrt_ure']","Beseda ""stanovanje"" je besedi ""kopalnica"" enako, kot je beseda ""dan"" besedi "
49,SL,dan,mikrosekunda,ortografija,"['dodajanje_vazajev', 'dodajanje_ločil', 'deljenje_besed', 'črkovanje']","Beseda ""dan"" je besedi ""mikrosekunda"" enako, kot je beseda ""ortografija"" besedi "
50,SL,pisalni_stroj,tipkovnica,pisalni_stroj,"['tipkovnica', 'pisalni_stroj', 'vračalka', 'tabulator', 'trak', 'shift', 'akcijska_tipka', 'tipka', 'vračalka_na_pisalnem_stroju', 'tipka_vračalke', 'mehanizem_akcijske_tipke', 'tipkovnica_pisalnega_stroja', 'shift_tipka', 'preslednica', 'tabulatorska_tipka', 'trak_pisalnega_stroja']","Beseda ""pisalni_stroj"" je besedi ""tipkovnica"" enako, kot je beseda ""pisalni_stroj"" besedi "
51,SL,avtomobil,motor,avtomobil,"['motor', 'naslonjalo_za_roke', 'naslonjalo_za_glavo', 'rešetka', 'tečaj', 'izpušna_cev', 'vzmetenje', 'pokrov_motorja', 'hupa', 'troblja', 'gorivo', 'kljuka', 'prtljažnik', 'talna_obloga', 'drog', 'plin', 'loščilnik', 'vrata', 'stabilizator', 'sedež', 'okno', 'izpuh', 'zadek', 'prtljaga', 'pedal', 'varnostni_pas', 'visok', 'spoiler', 'bencin', 'pokrov', 'dušilec', 'pištola', 'predal', 'hladilnik', 'dodatna_oprema', 'strešno_okno', 'streha', 'luči', 'odbijač', 'rokavica', 'torba', 'blazina', 'naslonjalo', 'pedal_za_plin', 'blatnik', 'tretja', 'zrak', 'prestava', 'dušilec_zvoka', 'okledalo', 'vzvratno', 'prečni_stabilizator', 'avtomobilski_sedež', 'avtomobilska_hupa', 'avtomobilski_motor', 'bencinski_motor', 'vrata_avta', 'amortizer', 'predal_za_rokavice', 'zaščita_za_odbijač', 'izpušni_sistem', 'prva_prestava', 'visoka_prestava', 'zadnje_okno', 'sončna_streha', 'tretja_prestava', 'zračna_blazina', 'ključavnica', 'dodatek_za_avto', 'sesalni_razdelilnik', 'gub_za_hupo', 'stopnička', 'izpušni_razdelilnik', 'rešetka_za_hladilnik', 'nizka_prestava', 'gibljivi_stik', 'okrasek_na_pokrovu', 'izpušni_ventil', 'ogledalo', 'vzvratna_prestava', 'DOUBLE_avtomobilska_hupa', 'okno_na_avtu', 'vzmetni_sistem']","Beseda ""avtomobil"" je besedi ""motor"" enako, kot je beseda ""avtomobil"" besedi "
52,SL,stol,blazina,trup,"['prsi', 'rit', 'rama', 'zadnjica', 'srednji_del', 'dimlja', 'deltoid', 'prepona', 'široka_hrbtna_mišica', 'velika_prsna_mišica', 'velika_zadnjična_mišica', 'sredina', 'želodec', 'mala_okrogla_mišica', 'oprsje', 'trebušna_mišica', 'križ', 'prsnica', 'hlebčki', 'stegno', 'sprednja_nazobčana_mišica', 'obračalka_glave', 'popek', 'žepek', 'sedež', 'medplučje', 'pazduga', 'hrbet', 'trebuh', 'lopatica', 'zadnja_plat', 'hrbtno_črevesje', 'črevesje', 'žolčnik', 'sedalne_kosti', 'lice', 'pas', 'ledja', 'hrbtišče', 'pazduha', 'manubrij', 'stran', 'prsne_mišice', 'kolk', 'črevo', 'rep', 'zadnji_del', 'žlička', 'vretence', 'trebušna_stena', 'deltoidna_mišica', 'trebušna_votlina', 'arteria_circumflexa_scapulae', 'arteria_glutes', 'arteria_axillaris', 'axillary_fossa', 'arteria_colica', 'articulatio_humeri', 'ramenski_sklep', 'obroč_okoli_trebuha', 'arteria_circumflexa_humeri', 'subklavijska_arterija', 'zadnjična_mišica', 'ljubezenski_ročaj', 'latissimus_dorsi', 'prsna_mišica', 'ritka', 'cirkumfleksna_humeralna_arterija', 'trebušna_aorta', 'vena_thoracica', 'musculus_pectoralis', 'hipohondrij', 'območje_srčne_otopelosti', 'glenoidna_votlina', 'rebra', 'torakalna_aorta', 'cirkumfleksna_skapularna_arterija', 'akromialni_postopek', 'zadek', 'dimelj', 'rotatorna_manšeta', 'corpus_sternum', 'dorsal_vertebra', 'velika_okrogla_mišica', 'aksilarna_votlina', 'prsna_votlina', 'zadnjična_arterija', 'prsna_vena', 'črevesna_arterija', 'ledvena_vretenca', '---']","Beseda ""stol"" je besedi ""blazina"" enako, kot je beseda ""trup"" besedi "
53,SL,stanovanje,soba,čajnik,"['izliv', 'ročaj', 'držalo_pokrova', 'pokrov', 'telo', 'trebuh', 'osnova', 'filter', 'čajni_filter']","Beseda ""stanovanje"" je besedi ""soba"" enako, kot je beseda ""čajnik"" besedi "
54,SL,stol,sedež,avtomobil,"['motor', 'naslonjalo_za_roke', 'naslonjalo_za_glavo', 'rešetka', 'tečaj', 'izpušna_cev', 'vzmetenje', 'pokrov_motorja', 'hupa', 'troblja', 'gorivo', 'kljuka', 'prtljažnik', 'talna_obloga', 'drog', 'plin', 'loščilnik', 'vrata', 'stabilizator', 'sedež', 'okno', 'izpuh', 'zadek', 'prtljaga', 'pedal', 'varnostni_pas', 'visok', 'spoiler', 'bencin', 'pokrov', 'dušilec', 'pištola', 'predal', 'hladilnik', 'dodatna_oprema', 'strešno_okno', 'streha', 'luči', 'odbijač', 'rokavica', 'torba', 'blazina', 'naslonjalo', 'pedal_za_plin', 'blatnik', 'tretja', 'zrak', 'prestava', 'dušilec_zvoka', 'okledalo', 'vzvratno', 'prečni_stabilizator', 'avtomobilski_sedež', 'avtomobilska_hupa', 'avtomobilski_motor', 'bencinski_motor', 'vrata_avta', 'amortizer', 'predal_za_rokavice', 'zaščita_za_odbijač', 'izpušni_sistem', 'prva_prestava', 'visoka_prestava', 'zadnje_okno', 'sončna_streha', 'tretja_prestava', 'zračna_blazina', 'ključavnica', 'dodatek_za_avto', 'sesalni_razdelilnik', 'gub_za_hupo', 'stopnička', 'izpušni_razdelilnik', 'rešetka_za_hladilnik', 'nizka_prestava', 'gibljivi_stik', 'okrasek_na_pokrovu', 'izpušni_ventil', 'ogledalo', 'vzvratna_prestava', 'DOUBLE_avtomobilska_hupa', 'okno_na_avtu', 'vzmetni_sistem']","Beseda ""stol"" je besedi ""sedež"" enako, kot je beseda ""avtomobil"" besedi "
55,SL,cerkev,kapela,grad,"['bivalno_obrambni_grad', 'stolp', 'stolpič', 'vrata', 'ječa', 'jarek', 'utrdba', 'velika_dvorana']","Beseda ""cerkev"" je besedi ""kapela"" enako, kot je beseda ""grad"" besedi "
56,SL,radio,sprejemnik,srajca,"['gumb', 'ovratnik', 'rokav', 'gumbi', 'žep', 'srajčni_rep', 'rokav_srajce', 'gumb_na_srajci']","Beseda ""radio"" je besedi ""sprejemnik"" enako, kot je beseda ""srajca"" besedi "
57,SL,klavir,piano_pedal,grad,"['bivalno_obrambni_grad', 'stolp', 'stolpič', 'vrata', 'ječa', 'jarek', 'utrdba', 'velika_dvorana']","Beseda ""klavir"" je besedi ""piano_pedal"" enako, kot je beseda ""grad"" besedi "
58,SL,radio,detektor,obleka,"['obleka_z_rokavi', 'obleka_z_zadrgo', 'obleka_na_zapenjanje', 'spodnji_rob_obleke', 'obleka_s_steznikom', 'izrez', 'pas', 'zadrga']","Beseda ""radio"" je besedi ""detektor"" enako, kot je beseda ""obleka"" besedi "
59,SL,pita,skorja,srajca,"['gumb', 'ovratnik', 'rokav', 'gumbi', 'žep', 'srajčni_rep', 'rokav_srajce', 'gumb_na_srajci']","Beseda ""pita"" je besedi ""skorja"" enako, kot je beseda ""srajca"" besedi "
60,SK,deň,nanosekunda,byt,"['spálňa', 'izba', 'kúpeľňa', 'kuchyňa', 'kuchynka', 'obývačka', 'špajza', 'záchod', 'sprchovací_kút']","Slovo ""deň""  sa má k slovu ""nanosekunda"" ako slovo ""byt"" k slovu "
61,SK,telefón,slúchadlo,auto,"['motor', 'opierka_na_ruky', 'opierka_na_hlavu', 'maska_chladiča', 'pánt', 'výfukové_potrubie', 'pruženie', 'kapota', 'klaksón', 'DIPLICATE_klaksón', 'benzín', 'kufor', 'podlaha', 'tyč', 'dvere', 'stabilizátor', 'sedadlo', 'okno', 'výfuk', 'plutva', 'zadná_časť', 'batožina', 'pedál', 'pás', 'krídlo', 'kupé', 'chladič', 'doplnky', 'strešné_okno', 'strecha', 'svetlá', 'nárazník', 'rukavica', 'operadlo', 'plyn', 'blatník', 'ventil', 'rýchlosť', 'zrkadlo', 'spiatočka', 'plynový_pedál', 'autosedadlo', 'automobilový_motor', 'benzínový_motor', 'tlmič', 'batožinový_priestor', 'skrinka_na_rukavice', 'výfukový_systém', 'jednotka', 'vyšší_prevodový_stupeň', 'zadné_okno', 'trojka', 'airbag', 'zámok', 'príslušenstvo_do_auta', 'zberné_sacie_potrubie', 'tlačidlo_klaksónu', 'nástupný_schodík', 'výfukový_zvod', 'nízky_prevodový_stupeň', 'pletenec', 'operka_hlavy', 'ozdoba_kapoty', 'výfukový_ventil', 'autozrkadlo', 'bezpečnostný_pás', 'spiatočná_rýchlosť', 'okno_na_aute', 'odpruženie']","Slovo ""telefón""  sa má k slovu ""slúchadlo"" ako slovo ""auto"" k slovu "
62,SK,film,záber,auto,"['motor', 'opierka_na_ruky', 'opierka_na_hlavu', 'maska_chladiča', 'pánt', 'výfukové_potrubie', 'pruženie', 'kapota', 'klaksón', 'DIPLICATE_klaksón', 'benzín', 'kufor', 'podlaha', 'tyč', 'dvere', 'stabilizátor', 'sedadlo', 'okno', 'výfuk', 'plutva', 'zadná_časť', 'batožina', 'pedál', 'pás', 'krídlo', 'kupé', 'chladič', 'doplnky', 'strešné_okno', 'strecha', 'svetlá', 'nárazník', 'rukavica', 'operadlo', 'plyn', 'blatník', 'ventil', 'rýchlosť', 'zrkadlo', 'spiatočka', 'plynový_pedál', 'autosedadlo', 'automobilový_motor', 'benzínový_motor', 'tlmič', 'batožinový_priestor', 'skrinka_na_rukavice', 'výfukový_systém', 'jednotka', 'vyšší_prevodový_stupeň', 'zadné_okno', 'trojka', 'airbag', 'zámok', 'príslušenstvo_do_auta', 'zberné_sacie_potrubie', 'tlačidlo_klaksónu', 'nástupný_schodík', 'výfukový_zvod', 'nízky_prevodový_stupeň', 'pletenec', 'operka_hlavy', 'ozdoba_kapoty', 'výfukový_ventil', 'autozrkadlo', 'bezpečnostný_pás', 'spiatočná_rýchlosť', 'okno_na_aute', 'odpruženie']","Slovo ""film""  sa má k slovu ""záber"" ako slovo ""auto"" k slovu "
63,SK,prístav,kotvisko,auto,"['motor', 'opierka_na_ruky', 'opierka_na_hlavu', 'maska_chladiča', 'pánt', 'výfukové_potrubie', 'pruženie', 'kapota', 'klaksón', 'DIPLICATE_klaksón', 'benzín', 'kufor', 'podlaha', 'tyč', 'dvere', 'stabilizátor', 'sedadlo', 'okno', 'výfuk', 'plutva', 'zadná_časť', 'batožina', 'pedál', 'pás', 'krídlo', 'kupé', 'chladič', 'doplnky', 'strešné_okno', 'strecha', 'svetlá', 'nárazník', 'rukavica', 'operadlo', 'plyn', 'blatník', 'ventil', 'rýchlosť', 'zrkadlo', 'spiatočka', 'plynový_pedál', 'autosedadlo', 'automobilový_motor', 'benzínový_motor', 'tlmič', 'batožinový_priestor', 'skrinka_na_rukavice', 'výfukový_systém', 'jednotka', 'vyšší_prevodový_stupeň', 'zadné_okno', 'trojka', 'airbag', 'zámok', 'príslušenstvo_do_auta', 'zberné_sacie_potrubie', 'tlačidlo_klaksónu', 'nástupný_schodík', 'výfukový_zvod', 'nízky_prevodový_stupeň', 'pletenec', 'operka_hlavy', 'ozdoba_kapoty', 'výfukový_ventil', 'autozrkadlo', 'bezpečnostný_pás', 'spiatočná_rýchlosť', 'okno_na_aute', 'odpruženie']","Slovo ""prístav""  sa má k slovu ""kotvisko"" ako slovo ""auto"" k slovu "
64,SK,mačka,oči,čajník,"['výpust', 'rukoväť', 'pokrievka', 'telo', 'bruško', 'podložka', 'filter', 'filter_na_čaj', 'veko,hrdlo,viečko']","Slovo ""mačka""  sa má k slovu ""oči"" ako slovo ""čajník"" k slovu "
65,SK,jeleň,chvost,deň,"['hodina', 'predpoludnie', 'nanosekunda', 'femtosekunda', 'h', 'minúty', 'mikrosekunda', 'ms', 'čas', 'polnoc', 'sek.', 'nočný_čas', 'm', 'ráno', 'poludnie', 'večer', 'temno', 'pikosekunda', 'denná_doba', 'minúta', 'denný_čas', 's', 'štvrť', 'sekunda', 'popoludnie', 'dvanásť', 'milisekunda', 'attosekunda', 'noc', 'pravé_poludnie', 'polhodina', 'neskorá_noc', 'skoré_ráno', 'večierka', '60_minút', 'nekresťanská_hodina', '30_minút', '15_minút', 'štvrťhodina']","Slovo ""jeleň""  sa má k slovu ""chvost"" ako slovo ""deň"" k slovu "
66,SK,dvere,zárubňa,koláč,"['krusta', 'syr', 'plnka', 'ovocie', 'jablko', 'bobuľové_ovocie', 'poleva', 'cesto', 'zmrzlina']","Slovo ""dvere""  sa má k slovu ""zárubňa"" ako slovo ""koláč"" k slovu "
67,SK,trup,gluteus,byt,"['spálňa', 'izba', 'kúpeľňa', 'kuchyňa', 'kuchynka', 'obývačka', 'špajza', 'záchod', 'sprchovací_kút']","Slovo ""trup""  sa má k slovu ""gluteus"" ako slovo ""byt"" k slovu "
68,SK,autobus,sprievodca,film,"['scéna', 'titulky', 'nakrútený_materiál', 'epizóda', 'záber', 'sekvencia', 'záverečné_titulky', 'titulok']","Slovo ""autobus""  sa má k slovu ""sprievodca"" ako slovo ""film"" k slovu "
69,SK,ortografia,pravopis,košeľa,"['gombík', 'golier', 'rukáv', 'gombíky', 'vrecko', 'gombík_na_košeli', 'manžeta,léga,lem']","Slovo ""ortografia""  sa má k slovu ""pravopis"" ako slovo ""košeľa"" k slovu "
70,SK,akadémia,inštitút,deň,"['hodina', 'predpoludnie', 'nanosekunda', 'femtosekunda', 'h', 'minúty', 'mikrosekunda', 'ms', 'čas', 'polnoc', 'sek.', 'nočný_čas', 'm', 'ráno', 'poludnie', 'večer', 'temno', 'pikosekunda', 'denná_doba', 'minúta', 'denný_čas', 's', 'štvrť', 'sekunda', 'popoludnie', 'dvanásť', 'milisekunda', 'attosekunda', 'noc', 'pravé_poludnie', 'polhodina', 'neskorá_noc', 'skoré_ráno', 'večierka', '60_minút', 'nekresťanská_hodina', '30_minút', '15_minút', 'štvrťhodina']","Slovo ""akadémia""  sa má k slovu ""inštitút"" ako slovo ""deň"" k slovu "
71,SK,kostol,oltár,deň,"['hodina', 'predpoludnie', 'nanosekunda', 'femtosekunda', 'h', 'minúty', 'mikrosekunda', 'ms', 'čas', 'polnoc', 'sek.', 'nočný_čas', 'm', 'ráno', 'poludnie', 'večer', 'temno', 'pikosekunda', 'denná_doba', 'minúta', 'denný_čas', 's', 'štvrť', 'sekunda', 'popoludnie', 'dvanásť', 'milisekunda', 'attosekunda', 'noc', 'pravé_poludnie', 'polhodina', 'neskorá_noc', 'skoré_ráno', 'večierka', '60_minút', 'nekresťanská_hodina', '30_minút', '15_minút', 'štvrťhodina']","Slovo ""kostol""  sa má k slovu ""oltár"" ako slovo ""deň"" k slovu "
72,SK,trup,akromion,morské_pobrežie,"['prístav', 'námorný_prístav', 'dok', 'kotvisko', 'prístavisko', 'kotvište', 'prístavný_mostík', 'mólo']","Slovo ""trup""  sa má k slovu ""akromion"" ako slovo ""morské_pobrežie"" k slovu "
73,SK,trup,podstavec,stolička,"['sedadlo', 'opierka_na_ruky', 'opierka_na_hlavu', 'opierky_na_ruky', 'opierka', 'poduška', 'operadlo', 'noha', 'nohy']","Slovo ""trup""  sa má k slovu ""podstavec"" ako slovo ""stolička"" k slovu "
74,SK,stôl,stolový_riad,autobus,"['sedadlá', 'sprievodca', 'okno', 'šofér', 'strecha']","Slovo ""stôl""  sa má k slovu ""stolový_riad"" ako slovo ""autobus"" k slovu "
75,SK,telefón,mikrofón,deň,"['hodina', 'predpoludnie', 'nanosekunda', 'femtosekunda', 'h', 'minúty', 'mikrosekunda', 'ms', 'čas', 'polnoc', 'sek.', 'nočný_čas', 'm', 'ráno', 'poludnie', 'večer', 'temno', 'pikosekunda', 'denná_doba', 'minúta', 'denný_čas', 's', 'štvrť', 'sekunda', 'popoludnie', 'dvanásť', 'milisekunda', 'attosekunda', 'noc', 'pravé_poludnie', 'polhodina', 'neskorá_noc', 'skoré_ráno', 'večierka', '60_minút', 'nekresťanská_hodina', '30_minút', '15_minút', 'štvrťhodina']","Slovo ""telefón""  sa má k slovu ""mikrofón"" ako slovo ""deň"" k slovu "
76,SK,auto,zadná_časť,auto,"['motor', 'opierka_na_ruky', 'opierka_na_hlavu', 'maska_chladiča', 'pánt', 'výfukové_potrubie', 'pruženie', 'kapota', 'klaksón', 'DIPLICATE_klaksón', 'benzín', 'kufor', 'podlaha', 'tyč', 'dvere', 'stabilizátor', 'sedadlo', 'okno', 'výfuk', 'plutva', 'zadná_časť', 'batožina', 'pedál', 'pás', 'krídlo', 'kupé', 'chladič', 'doplnky', 'strešné_okno', 'strecha', 'svetlá', 'nárazník', 'rukavica', 'operadlo', 'plyn', 'blatník', 'ventil', 'rýchlosť', 'zrkadlo', 'spiatočka', 'plynový_pedál', 'autosedadlo', 'automobilový_motor', 'benzínový_motor', 'tlmič', 'batožinový_priestor', 'skrinka_na_rukavice', 'výfukový_systém', 'jednotka', 'vyšší_prevodový_stupeň', 'zadné_okno', 'trojka', 'airbag', 'zámok', 'príslušenstvo_do_auta', 'zberné_sacie_potrubie', 'tlačidlo_klaksónu', 'nástupný_schodík', 'výfukový_zvod', 'nízky_prevodový_stupeň', 'pletenec', 'operka_hlavy', 'ozdoba_kapoty', 'výfukový_ventil', 'autozrkadlo', 'bezpečnostný_pás', 'spiatočná_rýchlosť', 'okno_na_aute', 'odpruženie']","Slovo ""auto""  sa má k slovu ""zadná_časť"" ako slovo ""auto"" k slovu "
77,SK,telefón,telefónne_slúchadlo,byt,"['spálňa', 'izba', 'kúpeľňa', 'kuchyňa', 'kuchynka', 'obývačka', 'špajza', 'záchod', 'sprchovací_kút']","Slovo ""telefón""  sa má k slovu ""telefónne_slúchadlo"" ako slovo ""byt"" k slovu "
78,SK,byt,kúpeľňa,deň,"['hodina', 'predpoludnie', 'nanosekunda', 'femtosekunda', 'h', 'minúty', 'mikrosekunda', 'ms', 'čas', 'polnoc', 'sek.', 'nočný_čas', 'm', 'ráno', 'poludnie', 'večer', 'temno', 'pikosekunda', 'denná_doba', 'minúta', 'denný_čas', 's', 'štvrť', 'sekunda', 'popoludnie', 'dvanásť', 'milisekunda', 'attosekunda', 'noc', 'pravé_poludnie', 'polhodina', 'neskorá_noc', 'skoré_ráno', 'večierka', '60_minút', 'nekresťanská_hodina', '30_minút', '15_minút', 'štvrťhodina']","Slovo ""byt""  sa má k slovu ""kúpeľňa"" ako slovo ""deň"" k slovu "
79,SK,deň,mikrosekunda,ortografia,"['delenie_slov', 'interpunkcia', 'interpunkčné_znamienko', 'pravopis']","Slovo ""deň""  sa má k slovu ""mikrosekunda"" ako slovo ""ortografia"" k slovu "
80,SK,písací_stroj,klávesnica,písací_stroj,"['klávesnica', 'písací_stroj', 'vozík', 'tabulátor', 'páska', 'preraďovač', 'backspace', 'kláves', 'kláves_backspace', 'preeraďovač', 'medzerovník', 'kláves_tabulátora']","Slovo ""písací_stroj""  sa má k slovu ""klávesnica"" ako slovo ""písací_stroj"" k slovu "
81,SK,auto,motor,auto,"['motor', 'opierka_na_ruky', 'opierka_na_hlavu', 'maska_chladiča', 'pánt', 'výfukové_potrubie', 'pruženie', 'kapota', 'klaksón', 'DIPLICATE_klaksón', 'benzín', 'kufor', 'podlaha', 'tyč', 'dvere', 'stabilizátor', 'sedadlo', 'okno', 'výfuk', 'plutva', 'zadná_časť', 'batožina', 'pedál', 'pás', 'krídlo', 'kupé', 'chladič', 'doplnky', 'strešné_okno', 'strecha', 'svetlá', 'nárazník', 'rukavica', 'operadlo', 'plyn', 'blatník', 'ventil', 'rýchlosť', 'zrkadlo', 'spiatočka', 'plynový_pedál', 'autosedadlo', 'automobilový_motor', 'benzínový_motor', 'tlmič', 'batožinový_priestor', 'skrinka_na_rukavice', 'výfukový_systém', 'jednotka', 'vyšší_prevodový_stupeň', 'zadné_okno', 'trojka', 'airbag', 'zámok', 'príslušenstvo_do_auta', 'zberné_sacie_potrubie', 'tlačidlo_klaksónu', 'nástupný_schodík', 'výfukový_zvod', 'nízky_prevodový_stupeň', 'pletenec', 'operka_hlavy', 'ozdoba_kapoty', 'výfukový_ventil', 'autozrkadlo', 'bezpečnostný_pás', 'spiatočná_rýchlosť', 'okno_na_aute', 'odpruženie']","Slovo ""auto""  sa má k slovu ""motor"" ako slovo ""auto"" k slovu "
82,SK,stolička,poduška,trup,"['hrudník', 'zadok', 'plece', 'riť', 'rozkrok', 'bránica', 'zadnica', 'gluteus', 'žalúdok', 'tórax', 'hrudná_kosť', 'telo_hrudnej_kosti', 'pílovitý_sval', 'prsný_sval', 'pupok', 'brušisko', 'sednica', 'mediastinum', 'prdel', 'axila', 'chrbát', 'brucho', 'omfalos', 'akromion', 'epigaster', 'tráviaci_trakt', 'žlčník', 'pás', 'hrubé_črevo', 'hruď', 'lono', 'dorsum', 'venter', 'abdómen', 'podpazušie', 'sternum', 'lopatka', 'sedacie_svalstvo', 'manubrium', 'strana', 'bedro', 'črevo', 'prsník', 'chvost', 'mečovitý_výbežok', 'hrudný_stavec', 'brušná_stena', 'musculus_deltoideus', 'brušná_dutina', 'arteria_circumflexa_scapulae', 'arteria_glutes', 'arteria_axillaris', 'pazuchová_jama', 'arteria_colica', 'glenohumerálny_kĺb', 'plecový_kĺb', 'cholecysta', 'pneumatika', 'arteria_circumflexa_humeri', 'pílovité_svaly', 'pazuchová_tepna', 'sedací_sval', 'najširší_sval_chrbta', 'brušný_sval', 'ovíjajúca_tepna_ramena', 'srdcovnica_brušná', 'hrudníková_žila', 'musculus_pectoralis', 'podrebrie', 'kĺbová_jama', 'hrudný_kôš', 'hrudníková_srdcovnica', 'ovíjajúca_tepna_lopatky', 'nadplecok', 'slabina', 'rotátorová_manžeta', 'telo_mostíka', 'oblý_sval', 'hrudníková_dutina', 'deltový_sval', 'sedacia_tepna', 'sedacia_časť', 'hrubočrevná_tepna', 'driekový_stavec', 'srdcovnicový_oblúk,podkľúčna_tepna,srdce,komora,pľúca,slezina,pečeň,oblička,dvanástnik,pankreas,corpus_sterni,pazucha,zadné_črevo,prsia,scapula,rukoväť,bok,hrudníkový_stavec,ramenný_kĺb,podrebrová_oblasť,hypochondrium']","Slovo ""stolička""  sa má k slovu ""poduška"" ako slovo ""trup"" k slovu "
83,SK,byt,izba,čajník,"['výpust', 'rukoväť', 'pokrievka', 'telo', 'bruško', 'podložka', 'filter', 'filter_na_čaj', 'veko,hrdlo,viečko']","Slovo ""byt""  sa má k slovu ""izba"" ako slovo ""čajník"" k slovu "
