,Language,a,b,c,d,prompts
25,EN,emotion,aggravation,jewelry,"['bracelet', 'bead', 'bijou', 'bling', 'bangle', 'clip', 'cufflink', 'earring', 'jewel', 'gem', 'precious_stone', 'necklace', 'pin', 'ring', 'band', 'tie_clip', 'bugle', 'anklet', 'ankle_bracelet', 'armilla', 'pendant_earring', 'drop_earring', 'eardrop', 'crown_jewel', 'diamond', 'emerald', 'pearl', 'ruby', 'sapphire', 'solitaire', 'chain', 'strand', 'choker', 'collar', 'dog_collar', 'neckband', 'brooch', 'breastpin', 'tiepin', 'scarfpin', 'annulet', 'engagement_ring', 'mourning_ring', 'ringlet', 'signet_ring', 'wedding_ring', 'wedding_band', 'ice', 'sparkler', 'seed_pearl', 'sunburst']","""emotion"" is to ""aggravation"" as ""jewelry"" is to "
26,EN,boat,motorboat,emotion,"['anger', 'ire', 'anxiety', 'conditioned_emotional_response', 'cer', 'conditioned_emotion', 'emotional_state', 'spirit', 'fear', 'fearfulness', 'fright', 'reverence', 'awe', 'veneration', 'hate', 'hatred', 'joy', 'joyousness', 'joyfulness', 'love', 'annoyance', 'chafe', 'vexation', 'bad_temper', 'ill_temper', 'dander', 'hackles', 'fury', 'rage', 'madness', 'huffiness', 'indignation', 'outrage', 'infuriation', 'enragement', 'umbrage', 'offense', 'angst', 'anxiousness', 'disquiet', 'concern', 'care', 'discomfiture', 'discomposure', 'disconcertion', 'disconcertment', 'uneasiness', 'inquietude', 'disquietude', 'insecurity', 'jitteriness', 'jumpiness', 'nervousness', 'restiveness', 'scruple', 'qualm', 'misgiving', 'sinking', 'sinking_feeling', 'worry', 'trouble', 'ecstasy', 'rapture', 'transport', 'exaltation', 'raptus', 'embarrassment', 'gratification', 'satisfaction', 'happiness', 'state', 'unhappiness', 'alarm', 'dismay', 'apprehension', 'dread', 'creeps', 'frisson', 'shiver', 'chill', 'quiver', 'shudder', 'thrill', 'tingle', 'horror', 'hysteria', 'intimidation', 'panic', 'terror', 'affright', 'scare', 'panic_attack', 'stage_fright', 'timidity', 'timorousness', 'abhorrence', 'abomination', 'detestation', 'execration', 'loathing', 'odium', 'despisal', 'despising', 'hostility', 'enmity', 'ill_will', 'malevolence', 'malignity', 'misanthropy', 'misogamy', 'misogyny', 'misogynism', 'misology', 'misoneism', 'misopedia', 'murderousness', 'elation', 'high_spirits', 'lightness', 'exhilaration', 'excitement', 'exuberance', 'jubilance', 'jubilancy', 'jubilation', 'agape', 'agape_love', 'amorousness', 'enamoredness', 'ardor', 'benevolence', 'devotion', 'devotedness', 'filial_love', 'heartstrings', 'lovingness', 'caring', 'loyalty', 'puppy_love', 'calf_love', 'crush', 'infatuation', 'worship', 'adoration', 'aggravation', 'exasperation', 'displeasure', 'frustration', 'harassment', 'torment', 'pique', 'temper', 'irritation', 'fit', 'tantrum', 'scene', 'conniption', 'irascibility', 'short_temper', 'quick_temper', 'lividity', 'dudgeon', 'high_dudgeon', 'willies', 'comfort', 'quality_of_life', 'blessedness', 'beatitude', 'beatification', 'radiance', 'embitterment', 'sadness', 'sorrow', 'sorrowfulness', 'pall', 'foreboding', 'premonition', 'presentiment', 'boding', 'gloom', 'gloominess', 'somberness', 'suspense', 'trepidation', 'cold_feet', 'diffidence', 'self-doubt', 'self-distrust', 'shyness', 'aggression', 'aggressiveness', 'animosity', 'animus', 'bad_blood', 'antagonism', 'belligerence', 'belligerency', 'class_feeling', 'resentment', 'bitterness', 'gall', 'maleficence', 'malice', 'maliciousness', 'spite', 'spitefulness', 'vindictiveness', 'vengefulness', 'misocainea', 'euphoria', 'euphory', 'bang', 'boot', 'charge', 'rush', 'flush', 'kick', 'intoxication', 'titillation', 'triumph', 'beneficence', 'warmheartedness', 'warmth', 'nirvana', 'enlightenment', 'mourning', 'bereavement', 'poignance', 'poignancy', 'presage', 'shadow', 'hesitance', 'hesitancy', 'unassertiveness', 'warpath', 'envy', 'enviousness', 'grudge', 'score', 'grievance', 'heartburning', 'sulkiness', 'huffishness', 'covetousness', 'jealousy', 'green-eyed_monster', 'penis_envy']","""boat"" is to ""motorboat"" as ""emotion"" is to "
27,EN,toy,hula-hoop,toy,"['doll', 'ball', 'balloon', 'cockhorse', 'dolly', 'dollhouse', 'house', 'frisbee', 'hobby', 'hobbyhorse', 'rocking', 'horse', 'hula-hoop', 'jack-in-the-box', 'jungle', 'gym', 'jumping', 'jack', 'kaleidoscope', 'kite', 'lego', 'meccano', 'shooter', 'pinata', 'pinwheel', 'playhouse', 'wendy', 'pogo', 'popgun', 'rattle', 'sandbox', 'sandpile', 'sandpit', 'teeter-totter', 'tilting', 'board', 'dandle', 'slide', 'playground', 'sliding', 'slingshot', 'sling', 'catapult', 'swing', 'teddy', 'bear', 'whirligig', 'teetotum', 'spinning', 'train', 'water_pistol', 'gun', 'squirt', 'squirter', 'yo-yo']","""toy"" is to ""hula-hoop"" as ""toy"" is to "
28,EN,bag,carrier,brush,"['toothbrush', 'bottlebrush', 'bristle', 'clothesbrush', 'hairbrush', 'nailbrush', 'paintbrush', 'sable', 'scrub', 'scrubbing', 'scrubber', 'shaving_brush']","""bag"" is to ""carrier"" as ""brush"" is to "
29,EN,candy,lollipop,bed,"['bunk', 'berth', 'built-in', 'cot', 'camp', 'couch', 'deathbed', 'double', 'four-poster', 'hammock', 'sack', 'marriage_bed', 'murphy', 'plank-bed', 'platform', 'sickbed', 'single_bed', 'sleigh', 'trundle', 'truckle', 'twin', 'water', 'semi-double']","""candy"" is to ""lollipop"" as ""bed"" is to "
30,SL,avtomobil,avtobus,torba,"['mošnjiček', 'nahrbtnik', 'borša', 'ruzak', 'torba_z_eno_naramnico', 'sedežna_vreča', 'mehur', 'potovalka', 'vrečka_iz_blaga', 'torba_z_vrvico', 'vrečka_za_prah', 'vrečka_za_sesalnik', 'ovojnica', 'plinska_vreča', 'lovska_torba', 'torba_za_golf', 'vreča_iz_jute', 'vrečka_za_led', 'poštna_vreča', 'nosna_vreča', 'krmilna_vreča', 'košara', 'plastična_vreča', 'torbica', 'vrečka_kolofonije', 'vrečka_za_perilo', 'vreča', 'papirnata_vrečka', 'nosilna_vrečka', 'vrečka_za_sedlo', 'vreča_s_peskom', 'šolska_torba', 'nakupovalna_vrečka', 'vrečka_za_bruhanje', 'usnjena_torba', 'spalna_vreča', 'čajna_vrečka', 'toaletna_torbica', 'torba_za_orodje']","Beseda ""avtomobil"" je besedi ""avtobus"" enako, kot je beseda ""torba"" besedi "
31,SL,začimba,tamarind,krtača,"['zobna_ščetka', 'ščetka_za_steklenico', 'ščetina', 'krtača_za_oblačila', 'krtača_za_lase', 'čopič_za_nohte', 'čopič', 'krtača_za_čiščenje', 'čopič_za_britje']","Beseda ""začimba"" je besedi ""tamarind"" enako, kot je beseda ""krtača"" besedi "
32,SL,nakit,ogrlica,čustvo,"['jeza', 'koler', 'tesnoba', 'pogojni_čustven_odziv', 'pogojena_čustva', 'čustveno_stanje', 'duh', 'strah', 'prestrašenost', 'spoštovanje', 'strahospoštovanje', 'čaščenje', 'sovraštvo', 'sovraženje', 'sreča', 'veselje', 'ljubezen', 'sitnost', 'razdražen', 'razdraženost', 'slaba_volja', 'bes', 'norost', 'ogorčenje', 'zgorženost', 'razbesnitev', 'užaljenost', 'zamera', 'tesnobnost', 'nemir', 'skrb', 'oskrba', 'nelagodje', 'nezbranost', 'zaskrbljenost', 'vznemirjenost', 'ostrost', 'nelagodnost', 'nemirnost', 'negotovost', 'živčnost', 'poskočnost', 'brezobzirnost', 'pomisleki', 'pomislek', 'ugrezanje', 'občutek_ugrezanja', 'težave', 'ekstatičnost', 'navdušenje', 'vzvišenost', 'zadrega', 'zadovoljstvo', 'nesreča', 'vznemirjenje', 'zgroženost', 'osuplost', 'kurja_polt', 'drhtenje', 'mrzlica', 'degetanje', 'tresenje', 'mravlinčenje', 'groza', 'histerija', 'zastraševanje', 'panika', 'prestrašiti', 'panični_napad', 'trema', 'plahost', 'plašnost', 'gnusoba', 'gnusovanje', 'kletje', 'prezir', 'osovražen', 'prezrtje', 'zaničevanje', 'sovražnost', 'zlohotno', 'zlobnost', 'malignost', 'mizantropija', 'mizogamija', 'preziranje_žensk', 'strah_pred_spremembo', 'sovraštvo_otrok', 'morilstvo', 'dobra_volja', 'lahkotnost', 'bujnost', 'zmagoslavje', 'UPLICATE_veselje', 'agape', 'agape_ljubezen', 'zaljubljenost', 'gorečnost', 'dobrohotnost', 'predanost', 'sinovska_ljubezen', 'srčne_strune', 'ljubeznivost', 'skrben', 'zvestoba', 'pasja_ljubezen', 'telečja_ljubezen', 'simpatija', 'občudovanje', 'razburljenje', 'nezadovoljstvo', 'frustracija', 'nadlegovanje', 'mučenje', 'temperament', 'draženje', 'ihta', 'scena', 'razdražljivost', 'slabi_živci', 'vranica', 'hitro_razdražljiv', 'živahnost', 'neprijetnost', 'udobje', 'kakovost_življenja', 'blagor', 'blaženost', 'sijaj', 'zagrenjenost', 'žalost', 'poln_žalosti', 'slutnja', 'mrak', 'mračnost', 'napetost', 'zelo_razburjen', 'prestrašen', 'nezaupljivost', 'dvom_vase', 'samouničujoč', 'sramežljivost', 'agresija', 'agresivnost', 'neprijaznost', 'slabi_odnosi', 'antagonizem', 'bojevitost', 'nevoščljivost', 'grenkoba', 'zlonamernost', 'zamerljivost', 'strup', 'maščevalnost', 'evforija', 'bum', 'vodstven', 'hiteč', 'rdečica', 'brca', 'zastrupljen', 'žgečkljivost', 'dobrotljivost', 'toplosrčnost', 'toplina', 'nirvana', 'razsvetljenost', 'žalovanje', 'pretresen', 'oster', 'napovedan', 'senčen', 'oklevajoč', 'nesorazmeren', 'bojevit', 'zavist', 'zavisten', 'dosegljiv', 'žalujoč', 'srce_parajoč', 'čemernost', 'pohlep', 'ljubosumje', 'zelenooka_pošast', 'moška_zavist']","Beseda ""nakit"" je besedi ""ogrlica"" enako, kot je beseda ""čustvo"" besedi "
33,SL,vsebnik,žlica,orožje,"['pištola', 'lok', 'puščica', 'boksar', 'plamenometalec', 'nož', 'raketa', 'sulica', 'izstrelek', 'rezalnik', 'frača', 'kopje', 'cev', 'igrača', 'pondrek', 'meč', 'rezilo', 'vžgati', 'jeklo', 'sekira', 'ogenj']","Beseda ""vsebnik"" je besedi ""žlica"" enako, kot je beseda ""orožje"" besedi "
34,SL,vsebnik,ovojnica,vsebnik,"['torba', 'torbica', 'žepnica', 'košara', 'košarica', 'zaboj', 'skleda', 'cev', 'škatla', 'škatla_za_kruh', 'bunker', 'pločevinka', 'kanister', 'kapsula', 'tovor', 'zabojnik', 'izložba', 'vitrina', 'kaseta', 'skodelica', 'cilinder', 'kocka', 'krožnik', 'razpršilec', 'predal', 'smetnjak', 'praznina', 'ovojnica', 'kozared', 'steklenica', 'poštni_predal', 'jasli', 'korito', 'merica', 'kalup', 'model', 'paket', 'ponev', 'strok', 'lonec', 'lonček_za_rože', 'bučka', 'posoda', 'relikvarij', 'solnica', 'prihranki', 'banka', 'kovanec', 'denar', 'vedro_za_premog', 'premog', 'stresalnik', 'žlica', 'naprstnik', 'odpadni_papir', 'koš_za_smeti', 'odpadki', 'mapa', 'košara_za_orodje', 'delovna_škatla', 'delovna_vreča']","Beseda ""vsebnik"" je besedi ""ovojnica"" enako, kot je beseda ""vsebnik"" besedi "
35,SL,začimba,muškatni_cvet,vsebnik,"['torba', 'torbica', 'žepnica', 'košara', 'košarica', 'zaboj', 'skleda', 'cev', 'škatla', 'škatla_za_kruh', 'bunker', 'pločevinka', 'kanister', 'kapsula', 'tovor', 'zabojnik', 'izložba', 'vitrina', 'kaseta', 'skodelica', 'cilinder', 'kocka', 'krožnik', 'razpršilec', 'predal', 'smetnjak', 'praznina', 'ovojnica', 'kozared', 'steklenica', 'poštni_predal', 'jasli', 'korito', 'merica', 'kalup', 'model', 'paket', 'ponev', 'strok', 'lonec', 'lonček_za_rože', 'bučka', 'posoda', 'relikvarij', 'solnica', 'prihranki', 'banka', 'kovanec', 'denar', 'vedro_za_premog', 'premog', 'stresalnik', 'žlica', 'naprstnik', 'odpadni_papir', 'koš_za_smeti', 'odpadki', 'mapa', 'košara_za_orodje', 'delovna_škatla', 'delovna_vreča']","Beseda ""začimba"" je besedi ""muškatni_cvet"" enako, kot je beseda ""vsebnik"" besedi "
36,SL,vsebnik,skleda,igrača,"['lutka', 'oga', 'balon', 'jezdec', 'punčka', 'hišica_za_punčke', 'hiša', 'frizbi', 'hobi', 'konjiček', 'zibalnik', 'gugalni_konj', 'hula-hoop_obroč', 'jakec_v_škatli', 'vrtno_igralo', 'otroško_igralo', 'cepetavček', 'kaleidoskop', 'zmaj', 'lego', 'meccano', 'igrača_za_streljanje', 'pinjata', 'vetrnica', 'igralna_hiša', 'igrala', 'pogo_palica', 'pokalica', 'ropotulja', 'peskovnik', 'pesek', 'nihalna_gugalnica', 'previsna_gugalnica', 'plošča_za_igranje', 'zibalček', 'deska', 'viseča_igrača', 'tobogan', 'igrišče', 'drča', 'frača', 'katapult', 'gugalnica', 'medvedek', 'vrh', 'vrtavka', 'vlakec', 'vodna_pištola', 'pištola', 'yo-yo']","Beseda ""vsebnik"" je besedi ""skleda"" enako, kot je beseda ""igrača"" besedi "
37,SL,postelja,dvojna_postelja,nakit,"['zapestnica', 'kroglica', 'bijou', 'blesk', 'blesk_blesk', 'sponka', 'manšeta', 'uhan', 'dragulj', 'dragi_kamen', 'ogrlica', 'bucika', 'prstan', 'trak', 'sponka_za_kravato', 'zapestnica_okoli_gležnja', 'armilarna_krogla', 'obesek_uhan', 'spuščen_uhan', 'ušesna_kapljica', 'kronin_dragulj', 'diamant', 'smaragd', 'biser', 'rubin', 'safir', 'pasjansa', 'veriga', 'vrvica', 'pramen', 'čoker', 'ovratnik', 'pasja_ovratnica', 'pas_za_vrat', 'broška', 'broš', 'prsna_igla', 'razpršena_igla', 'igla_za_kravato', 'kravatna_igla', 'igla_za_šal', 'obroček', 'zaročni_prstan', 'žalovalni_prstan', 'pečatni_prstan', 'poročni_prstan', 'poročni_trak', 'led', 'iskrica', 'semenski_biser', 'sončni_udar']","Beseda ""postelja"" je besedi ""dvojna_postelja"" enako, kot je beseda ""nakit"" besedi "
38,SL,nakit,zaročni_prstan,vsebnik,"['torba', 'torbica', 'žepnica', 'košara', 'košarica', 'zaboj', 'skleda', 'cev', 'škatla', 'škatla_za_kruh', 'bunker', 'pločevinka', 'kanister', 'kapsula', 'tovor', 'zabojnik', 'izložba', 'vitrina', 'kaseta', 'skodelica', 'cilinder', 'kocka', 'krožnik', 'razpršilec', 'predal', 'smetnjak', 'praznina', 'ovojnica', 'kozared', 'steklenica', 'poštni_predal', 'jasli', 'korito', 'merica', 'kalup', 'model', 'paket', 'ponev', 'strok', 'lonec', 'lonček_za_rože', 'bučka', 'posoda', 'relikvarij', 'solnica', 'prihranki', 'banka', 'kovanec', 'denar', 'vedro_za_premog', 'premog', 'stresalnik', 'žlica', 'naprstnik', 'odpadni_papir', 'koš_za_smeti', 'odpadki', 'mapa', 'košara_za_orodje', 'delovna_škatla', 'delovna_vreča']","Beseda ""nakit"" je besedi ""zaročni_prstan"" enako, kot je beseda ""vsebnik"" besedi "
39,SL,avtomobil,dvosed,blazina,"['blazina_za_igle', 'vzglavnik', 'zrak', 'napihljiv', 'stolček', 'počivalnik_za_glavo', 'sedež']","Beseda ""avtomobil"" je besedi ""dvosed"" enako, kot je beseda ""blazina"" besedi "
40,SL,čustvo,oskrba,sedež,"['stol', 'klop', 'škatla', 'tabure', 'blazina', 'zofa', 'kavč', 'lounge', 'stolček', 'stranišče']","Beseda ""čustvo"" je besedi ""oskrba"" enako, kot je beseda ""sedež"" besedi "
41,SL,dan_v_tednu,ponedeljek,dan_v_tednu,"['ponedeljek', 'delovni_dan', 'pon', 'torek', 'tor', 'sreda', 'sredina_tedna', 'sre', 'četrtek', 'čet', 'petek', 'pet', 'sobota', 'sabat', 'sob']","Beseda ""dan_v_tednu"" je besedi ""ponedeljek"" enako, kot je beseda ""dan_v_tednu"" besedi "
42,SL,srajca,polo,čustvo,"['jeza', 'koler', 'tesnoba', 'pogojni_čustven_odziv', 'pogojena_čustva', 'čustveno_stanje', 'duh', 'strah', 'prestrašenost', 'spoštovanje', 'strahospoštovanje', 'čaščenje', 'sovraštvo', 'sovraženje', 'sreča', 'veselje', 'ljubezen', 'sitnost', 'razdražen', 'razdraženost', 'slaba_volja', 'bes', 'norost', 'ogorčenje', 'zgorženost', 'razbesnitev', 'užaljenost', 'zamera', 'tesnobnost', 'nemir', 'skrb', 'oskrba', 'nelagodje', 'nezbranost', 'zaskrbljenost', 'vznemirjenost', 'ostrost', 'nelagodnost', 'nemirnost', 'negotovost', 'živčnost', 'poskočnost', 'brezobzirnost', 'pomisleki', 'pomislek', 'ugrezanje', 'občutek_ugrezanja', 'težave', 'ekstatičnost', 'navdušenje', 'vzvišenost', 'zadrega', 'zadovoljstvo', 'nesreča', 'vznemirjenje', 'zgroženost', 'osuplost', 'kurja_polt', 'drhtenje', 'mrzlica', 'degetanje', 'tresenje', 'mravlinčenje', 'groza', 'histerija', 'zastraševanje', 'panika', 'prestrašiti', 'panični_napad', 'trema', 'plahost', 'plašnost', 'gnusoba', 'gnusovanje', 'kletje', 'prezir', 'osovražen', 'prezrtje', 'zaničevanje', 'sovražnost', 'zlohotno', 'zlobnost', 'malignost', 'mizantropija', 'mizogamija', 'preziranje_žensk', 'strah_pred_spremembo', 'sovraštvo_otrok', 'morilstvo', 'dobra_volja', 'lahkotnost', 'bujnost', 'zmagoslavje', 'UPLICATE_veselje', 'agape', 'agape_ljubezen', 'zaljubljenost', 'gorečnost', 'dobrohotnost', 'predanost', 'sinovska_ljubezen', 'srčne_strune', 'ljubeznivost', 'skrben', 'zvestoba', 'pasja_ljubezen', 'telečja_ljubezen', 'simpatija', 'občudovanje', 'razburljenje', 'nezadovoljstvo', 'frustracija', 'nadlegovanje', 'mučenje', 'temperament', 'draženje', 'ihta', 'scena', 'razdražljivost', 'slabi_živci', 'vranica', 'hitro_razdražljiv', 'živahnost', 'neprijetnost', 'udobje', 'kakovost_življenja', 'blagor', 'blaženost', 'sijaj', 'zagrenjenost', 'žalost', 'poln_žalosti', 'slutnja', 'mrak', 'mračnost', 'napetost', 'zelo_razburjen', 'prestrašen', 'nezaupljivost', 'dvom_vase', 'samouničujoč', 'sramežljivost', 'agresija', 'agresivnost', 'neprijaznost', 'slabi_odnosi', 'antagonizem', 'bojevitost', 'nevoščljivost', 'grenkoba', 'zlonamernost', 'zamerljivost', 'strup', 'maščevalnost', 'evforija', 'bum', 'vodstven', 'hiteč', 'rdečica', 'brca', 'zastrupljen', 'žgečkljivost', 'dobrotljivost', 'toplosrčnost', 'toplina', 'nirvana', 'razsvetljenost', 'žalovanje', 'pretresen', 'oster', 'napovedan', 'senčen', 'oklevajoč', 'nesorazmeren', 'bojevit', 'zavist', 'zavisten', 'dosegljiv', 'žalujoč', 'srce_parajoč', 'čemernost', 'pohlep', 'ljubosumje', 'zelenooka_pošast', 'moška_zavist']","Beseda ""srajca"" je besedi ""polo"" enako, kot je beseda ""čustvo"" besedi "
43,SL,čoln,jahta,dragulj,"['diaman', 'rubin', 'biser', 'smaragd', 'safir']","Beseda ""čoln"" je besedi ""jahta"" enako, kot je beseda ""dragulj"" besedi "
44,SL,avtomobil,limuzina,čustvo,"['jeza', 'koler', 'tesnoba', 'pogojni_čustven_odziv', 'pogojena_čustva', 'čustveno_stanje', 'duh', 'strah', 'prestrašenost', 'spoštovanje', 'strahospoštovanje', 'čaščenje', 'sovraštvo', 'sovraženje', 'sreča', 'veselje', 'ljubezen', 'sitnost', 'razdražen', 'razdraženost', 'slaba_volja', 'bes', 'norost', 'ogorčenje', 'zgorženost', 'razbesnitev', 'užaljenost', 'zamera', 'tesnobnost', 'nemir', 'skrb', 'oskrba', 'nelagodje', 'nezbranost', 'zaskrbljenost', 'vznemirjenost', 'ostrost', 'nelagodnost', 'nemirnost', 'negotovost', 'živčnost', 'poskočnost', 'brezobzirnost', 'pomisleki', 'pomislek', 'ugrezanje', 'občutek_ugrezanja', 'težave', 'ekstatičnost', 'navdušenje', 'vzvišenost', 'zadrega', 'zadovoljstvo', 'nesreča', 'vznemirjenje', 'zgroženost', 'osuplost', 'kurja_polt', 'drhtenje', 'mrzlica', 'degetanje', 'tresenje', 'mravlinčenje', 'groza', 'histerija', 'zastraševanje', 'panika', 'prestrašiti', 'panični_napad', 'trema', 'plahost', 'plašnost', 'gnusoba', 'gnusovanje', 'kletje', 'prezir', 'osovražen', 'prezrtje', 'zaničevanje', 'sovražnost', 'zlohotno', 'zlobnost', 'malignost', 'mizantropija', 'mizogamija', 'preziranje_žensk', 'strah_pred_spremembo', 'sovraštvo_otrok', 'morilstvo', 'dobra_volja', 'lahkotnost', 'bujnost', 'zmagoslavje', 'UPLICATE_veselje', 'agape', 'agape_ljubezen', 'zaljubljenost', 'gorečnost', 'dobrohotnost', 'predanost', 'sinovska_ljubezen', 'srčne_strune', 'ljubeznivost', 'skrben', 'zvestoba', 'pasja_ljubezen', 'telečja_ljubezen', 'simpatija', 'občudovanje', 'razburljenje', 'nezadovoljstvo', 'frustracija', 'nadlegovanje', 'mučenje', 'temperament', 'draženje', 'ihta', 'scena', 'razdražljivost', 'slabi_živci', 'vranica', 'hitro_razdražljiv', 'živahnost', 'neprijetnost', 'udobje', 'kakovost_življenja', 'blagor', 'blaženost', 'sijaj', 'zagrenjenost', 'žalost', 'poln_žalosti', 'slutnja', 'mrak', 'mračnost', 'napetost', 'zelo_razburjen', 'prestrašen', 'nezaupljivost', 'dvom_vase', 'samouničujoč', 'sramežljivost', 'agresija', 'agresivnost', 'neprijaznost', 'slabi_odnosi', 'antagonizem', 'bojevitost', 'nevoščljivost', 'grenkoba', 'zlonamernost', 'zamerljivost', 'strup', 'maščevalnost', 'evforija', 'bum', 'vodstven', 'hiteč', 'rdečica', 'brca', 'zastrupljen', 'žgečkljivost', 'dobrotljivost', 'toplosrčnost', 'toplina', 'nirvana', 'razsvetljenost', 'žalovanje', 'pretresen', 'oster', 'napovedan', 'senčen', 'oklevajoč', 'nesorazmeren', 'bojevit', 'zavist', 'zavisten', 'dosegljiv', 'žalujoč', 'srce_parajoč', 'čemernost', 'pohlep', 'ljubosumje', 'zelenooka_pošast', 'moška_zavist']","Beseda ""avtomobil"" je besedi ""limuzina"" enako, kot je beseda ""čustvo"" besedi "
