,Language,a,b,c,d,prompts
80,SK,televízia,stroj,"zubná_kefka,_fúzy","['kefka', 'toaletná_potreba', 'nástroj', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita', 'fúzy', 'vlasy', 'pokrývka', 'prirodzená_pokrývka', 'kryt', 'prírodný_objekt']","Slovo ""televízia""  sa má k slovu ""stroj"" ako slovo ""zubná_kefka,_fúzy"" k slovu "
81,SK,košeľa,entita,notebook,"['kniha', 'zväzok', 'produkt', 'produkcia', 'výtvor', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita', 'prenosný_počítač', 'osobný_počítač', 'PC', 'mikropočítač', 'digitálny_počítač', 'počítač', 'počítací_stroj', 'výpočtové_zariadenie', 'spracovanie_dát', 'elektronický_počítač', 'informačný_sytém', 'stroj', 'zariadenie']","Slovo ""košeľa""  sa má k slovu ""entita"" ako slovo ""notebook"" k slovu "
82,SK,chodník,cesta,sukňa,"['odev', 'oblečenie', 'kus_oblečenia', 'ošatenie', 'oblek', 'spotrebný_tovar', 'pokrývka', 'produkt', 'tovar', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita']","Slovo ""chodník""  sa má k slovu ""cesta"" ako slovo ""sukňa"" k slovu "
83,SK,fotografia,fyzická_entita,pečivo,"['potrava', 'cesto', 'zmes', 'zmiešanina', 'potravina', 'živina', 'látka', 'hmota', 'fyzická_entita', 'entita', 'pevná_potrava', 'pevná_látka']","Slovo ""fotografia""  sa má k slovu ""fyzická_entita"" ako slovo ""pečivo"" k slovu "
84,SK,odšťavovač,objekt,šaty,"['odev', 'oblečenie', 'kus_oblečenia', 'ošatenie', 'oblek', 'spotrebný_tovar', 'pokrývka', 'produkt', 'tovar', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita']","Slovo ""odšťavovač""  sa má k slovu ""objekt"" ako slovo ""šaty"" k slovu "
85,SK,"koláč,_protoindoeurópsky_jazyk",jazyková_komunikácia,benzín,"['palivo', 'uhľovodík', 'látka', 'organická_zlúčenina', 'hmota', 'zlúčenina', 'chemická_zlúčenina', 'fyzická_entita', 'chemikália', 'chemická_látka', 'entita', 'materiál', 'časť', 'kus', 'komponent', 'súčasť', 'vzťah', 'abstrakcia', 'abstraktná_entita']","Slovo ""koláč,_protoindoeurópsky_jazyk""  sa má k slovu ""jazyková_komunikácia"" ako slovo ""benzín"" k slovu "
86,SK,náhrdelník,fyzický_objekt,počítač,"['zariadenie', 'stroj', 'prístroj', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita', 'expert', 'osoba', 'indivíduum', 'niekto', 'smrteľník', 'duša', 'kauzálny_agent', 'príčina', 'organizmus', 'bytosť', 'živá_vec']","Slovo ""náhrdelník""  sa má k slovu ""fyzický_objekt"" ako slovo ""počítač"" k slovu "
87,SK,sukňa,pokrývka,parfém,"['toaletná_potreba', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita']","Slovo ""sukňa""  sa má k slovu ""pokrývka"" ako slovo ""parfém"" k slovu "
88,SK,krém_na_opaľovanie,masť,krém_na_opaľovanie,"['krém', 'kozmetická_voda', 'masť', 'zmäkčovač', 'toaletná_potreba', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita']","Slovo ""krém_na_opaľovanie""  sa má k slovu ""masť"" ako slovo ""krém_na_opaľovanie"" k slovu "
89,SK,šálka,objekt,písací_stôl,"['nábytok', 'stôl', 'kus_nábytku', 'zariadenie', 'artefakt', 'objekt', 'fyzický_objekt', 'fyzická_entita', 'entita']","Slovo ""šálka""  sa má k slovu ""objekt"" ako slovo ""písací_stôl"" k slovu "
90,HE,_כֻּרְסָה_,כִּסֵּא,ספה,"['ריהוט', 'רהיט', 'פריט_ריהוט', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""ספה"" כ ""כִּסֵּא"" ל ""_כֻּרְסָה_"""
91,HE,רשת_שיער,חוֹמֶר,פאי,"['מאפה', 'מוצרי_מאפה', 'אוכל', 'אוכל_מוצק', 'מוצק', 'חומר', 'ישות_פיזית', 'ישות', 'הודו-אירופי', 'שפה_הודו-אירופי', 'הודו-חתי', 'שפה_טבעית', 'לשון', 'שפה', 'תקשורת_לשונית', 'תקשורת', 'הפשטה', 'ישות_מופשטת', 'פשטידה,טורט']"," ל ""פאי"" כ ""חוֹמֶר"" ל ""רשת_שיער"""
92,HE,אמבטיה,ישות_פיזית,פאי,"['מאפה', 'מוצרי_מאפה', 'אוכל', 'אוכל_מוצק', 'מוצק', 'חומר', 'ישות_פיזית', 'ישות', 'הודו-אירופי', 'שפה_הודו-אירופי', 'הודו-חתי', 'שפה_טבעית', 'לשון', 'שפה', 'תקשורת_לשונית', 'תקשורת', 'הפשטה', 'ישות_מופשטת', 'פשטידה,טורט']"," ל ""פאי"" כ ""ישות_פיזית"" ל ""אמבטיה"""
93,HE,טוסטר,אוֹבְּיֶיקט_פיזי,רשת_שיער,"['רשת', 'רשת_קשרים_עסקיים', 'סבך', 'מעשה_רשת', 'בד', 'ביגוד', 'חוֹמֶר', 'אריג', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""רשת_שיער"" כ ""אוֹבְּיֶיקט_פיזי"" ל ""טוסטר"""
94,HE,לימון,פרי,טלויזיה,"['מתקן', 'מכונה', 'מַקְלֵט', 'מערכת_קליטה', 'מערכת', 'ציוד_אלקטרוני', 'ציוד', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'שידור', 'טֵלֵקוֹמוּנִיקַציָה', 'טלקום', 'מדיום', 'סדרה,אמצעי']"," ל ""טלויזיה"" כ ""פרי"" ל ""לימון"""
95,HE,_יוֹמָן_,תקשורת_כתובה,_יוֹמָן_,"[""ג'ורנל"", 'כתיבה', 'חומר_כתוב', 'פיסת_כתיבה', 'תקשורת_כתובה', 'שפה_כתובה', 'שחור_ולבן', 'תקשורת', 'הפשטה', 'ישות_מופשטת', 'ישות', 'ספר', 'כרך', 'מוצר', 'יצור', 'יצירה', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית']"," ל ""_יוֹמָן_"" כ ""תקשורת_כתובה"" ל ""_יוֹמָן_"""
96,HE,_יוֹמָן_,חומר_כתוב,ג'קט,"['בגדים', 'מעיל', 'בגד_עליון', 'ביגוד', 'פריט_לבוש', 'לבוש', 'לביש', 'מוצרי_צריכה', 'כיסוי', 'מצרך', 'סחר_טוב', 'טוב', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'מקטורן']"," ל ""ג'קט"" כ ""חומר_כתוב"" ל ""_יוֹמָן_"""
97,HE,שרשרת,אובייקט,_אֶשְׁכּוֹלִית_,"['פרי_הדר', 'פְּרִי', 'פרי_אכיל', 'סחורה', 'מוצרים_ירוקים', 'מצרכים_ירוקים', 'משאית_גן', 'אוכל', 'חומר', 'חפץ_טבעי', 'ישות_פיזית', 'יחידה', 'ישות', 'אובייקט', 'אוֹבְּיֶיקט_פיזי']"," ל ""_אֶשְׁכּוֹלִית_"" כ ""אובייקט"" ל ""שרשרת"""
98,HE,מדף,אוֹבְּיֶיקט_פיזי,דאודורנט,"['תמרוק', 'חפצי_שירותים', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""דאודורנט"" כ ""אוֹבְּיֶיקט_פיזי"" ל ""מדף"""
99,HE,מאפה,פרי_אכיל,_יוֹמָן_,"[""ג'ורנל"", 'כתיבה', 'חומר_כתוב', 'פיסת_כתיבה', 'תקשורת_כתובה', 'שפה_כתובה', 'שחור_ולבן', 'תקשורת', 'הפשטה', 'ישות_מופשטת', 'ישות', 'ספר', 'כרך', 'מוצר', 'יצור', 'יצירה', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית']"," ל ""_יוֹמָן_"" כ ""פרי_אכיל"" ל ""מאפה"""
100,HE,_מִדְרָכָה_,אובייקט,_צָמִיד_,"['רצועה', 'הֶחְלִיק', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'תכשיטים', 'קִשּׁוּט', 'עטור']"," ל ""_צָמִיד_"" כ ""אובייקט"" ל ""_מִדְרָכָה_"""
101,HE,רשת_שיער,ישות_פיזית,_גְּלוּיָה_,"['כרטיס', 'התכתבות', 'מחלקה_ראשונה', 'דואר_מחלקה_ראשונה', 'תקשורת_כתובה', 'שפה_כתובה', 'שחור_ולבן', 'דואר', 'תקשורת', 'הודעה', 'הפשטה', 'ישות_מופשטת', 'ישות', 'קלף,גלויה,מסר,שדר']"," ל ""_גְּלוּיָה_"" כ ""ישות_פיזית"" ל ""רשת_שיער"""
102,HE,שולחן_כתיבה,אובייקט,סוודר,"['בגדים', 'ביגוד', 'פריט_לבוש', 'לבוש', 'לביש', 'מוצרי_צריכה', 'כיסוי', 'מצרך', 'סחר_טוב', 'טוב', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'אפודה,סרוגה']"," ל ""סוודר"" כ ""אובייקט"" ל ""שולחן_כתיבה"""
103,HE,מחברת,ישות,_בֶּנְזִין_,"['דלק', 'פחמימן', 'תרכובת_אורגנית', 'חומר', 'מתחם', 'תרכובת_כימית', 'ישות_פיזית', 'כימי', 'חומר_כימי', 'ישות', 'חוֹמֶר', 'דבר', 'חלק', 'מנה', 'חלק_מרכיב', 'רכיב', 'מרכיב', 'יחס', 'הפשטה', 'ישות_מופשטת']"," ל ""_בֶּנְזִין_"" כ ""ישות"" ל ""מחברת"""
104,HE,טלויזיה,מדיום,סיכת_ראש,"['סיכה', 'אֶטֶב', 'מהדק', 'אֶחיזה', 'קביעה', 'הבלגה', 'אילוץ', 'מתקן', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""סיכת_ראש"" כ ""מדיום"" ל ""טלויזיה"""
105,HE,שולחן_כתיבה,ריהוט,פנקס_רשימת,"['פנקס', 'פנקס_נייר', 'לוח', 'נייר', 'חוֹמֶר', 'דבר', 'חומר', 'חלק', 'מנה', 'חלק_מרכיב', 'רכיב', 'מרכיב', 'ישות_פיזית', 'יחס', 'ישות', 'הפשטה', 'ישות_מופשטת']"," ל ""פנקס_רשימת"" כ ""ריהוט"" ל ""שולחן_כתיבה"""
106,HE,_בֶּנְזִין_,ישות,קרם_הגנה,"['קרם', 'תַּחְלִיב', 'מִשְׁחָה', 'קרם_מרגיע', 'תמרוק', 'חפצי_שירותים', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'משחה']"," ל ""קרם_הגנה"" כ ""ישות"" ל ""_בֶּנְזִין_"""
107,HE,ספה,ישות_פיזית,מַסְחֵטָה,"['תשמיש', 'ישות_פיזית', 'ישות', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'מַסְחֵטָה', 'כִּלי_מטבח', 'כלי', 'חפץ']"," ל ""מַסְחֵטָה"" כ ""ישות_פיזית"" ל ""ספה"""
108,HE,שמלה,אובייקט,מחברת,"['ספר', 'כרך', 'מוצר', 'יצור', 'יצירה', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'מחשב_נייד', 'מחשב_אישי', 'מיקרו_מחשב', 'מחשב_דיגיטלי', 'מחשב', 'מכונת_מחשוב', 'מכשיר_מחשוב', 'מעבד_מידע', 'מחשב_אלקטרוני', 'מערכת_עיבור_מידע', 'מכונה', 'מתקן']"," ל ""מחברת"" כ ""אובייקט"" ל ""שמלה"""
109,HE,טוסטר,אובייקט,_מַחְשֵׁב_,"['מתקן', 'מכונה', ""גַּדְגֶ'ט"", 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'מומחה', 'אדם', 'מִישֶׁהוּ', 'בן_תמותה', 'נשמה', 'גורם_סיבתי', 'סיבה', 'סוכנות_סיבתית', 'אורגניזם', 'יצור_חי', 'דבר_הנפש']"," ל ""_מַחְשֵׁב_"" כ ""אובייקט"" ל ""טוסטר"""
110,HE,טלויזיה,מכונה,מברשת_שיניים,"['מברשת', 'תמרוק', 'חפצי_שירותים', 'כלי', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'שָׂפָם', 'שיער_פנים', 'שיער', 'כיסוי_גוף', 'כיסוי', 'כיסוי_טבעי']"," ל ""מברשת_שיניים"" כ ""מכונה"" ל ""טלויזיה"""
111,HE,_חֻלְצָה_,ישות,מחברת,"['ספר', 'כרך', 'מוצר', 'יצור', 'יצירה', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'מחשב_נייד', 'מחשב_אישי', 'מיקרו_מחשב', 'מחשב_דיגיטלי', 'מחשב', 'מכונת_מחשוב', 'מכשיר_מחשוב', 'מעבד_מידע', 'מחשב_אלקטרוני', 'מערכת_עיבור_מידע', 'מכונה', 'מתקן']"," ל ""מחברת"" כ ""ישות"" ל ""_חֻלְצָה_"""
112,HE,_מִדְרָכָה_,נתיב,חצאית,"['בגדים', 'ביגוד', 'פריט_לבוש', 'לבוש', 'לביש', 'מוצרי_צריכה', 'כיסוי', 'מצרך', 'סחר_טוב', 'טוב', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""חצאית"" כ ""נתיב"" ל ""_מִדְרָכָה_"""
113,HE,תמונה,ישות_פיזית,מאפה,"['אוכל', 'בצק', 'תבשיל', 'תערבת', 'מצרך_מזון', 'מוצר_מזון', 'מזין', 'חומר', 'ישות_פיזית', 'מוצרי_מאפה', 'אוכל_מוצק', 'מוצק', 'עיסה,בלילה']"," ל ""מאפה"" כ ""ישות_פיזית"" ל ""תמונה"""
114,HE,מַסְחֵטָה,אובייקט,שמלה,"['בגדים', 'ביגוד', 'פריט_לבוש', 'לבוש', 'לביש', 'מוצרי_צריכה', 'כיסוי', 'מצרך', 'סחר_טוב', 'טוב', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""שמלה"" כ ""אובייקט"" ל ""מַסְחֵטָה"""
115,HE,פאי,תקשורת_לשונית,_בֶּנְזִין_,"['דלק', 'פחמימן', 'תרכובת_אורגנית', 'חומר', 'מתחם', 'תרכובת_כימית', 'ישות_פיזית', 'כימי', 'חומר_כימי', 'ישות', 'חוֹמֶר', 'דבר', 'חלק', 'מנה', 'חלק_מרכיב', 'רכיב', 'מרכיב', 'יחס', 'הפשטה', 'ישות_מופשטת']"," ל ""_בֶּנְזִין_"" כ ""תקשורת_לשונית"" ל ""פאי"""
116,HE,שרשרת,אוֹבְּיֶיקט_פיזי,_מַחְשֵׁב_,"['מתקן', 'מכונה', ""גַּדְגֶ'ט"", 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'מומחה', 'אדם', 'מִישֶׁהוּ', 'בן_תמותה', 'נשמה', 'גורם_סיבתי', 'סיבה', 'סוכנות_סיבתית', 'אורגניזם', 'יצור_חי', 'דבר_הנפש']"," ל ""_מַחְשֵׁב_"" כ ""אוֹבְּיֶיקט_פיזי"" ל ""שרשרת"""
117,HE,חצאית,כיסוי,בושם,"['תמרוק', 'חפצי_שירותים', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""בושם"" כ ""כיסוי"" ל ""חצאית"""
118,HE,קרם_הגנה,מִשְׁחָה,קרם_הגנה,"['קרם', 'תַּחְלִיב', 'מִשְׁחָה', 'קרם_מרגיע', 'תמרוק', 'חפצי_שירותים', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות', 'משחה']"," ל ""קרם_הגנה"" כ ""מִשְׁחָה"" ל ""קרם_הגנה"""
119,HE,כוס,אובייקט,שולחן_כתיבה,"['ריהוט', 'שולחן', 'רהיט', 'פריט_ריהוט', 'חפץ', 'יְחִידָה', 'אובייקט', 'אוֹבְּיֶיקט_פיזי', 'ישות_פיזית', 'ישות']"," ל ""שולחן_כתיבה"" כ ""אובייקט"" ל ""כוס"""
120,AL,kolltuk,karrige,divan,"['mobilje', 'karrige', 'pjesë_e_orendive', 'artikull_i_orendive', 'mobilim', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""kolltuk"" është për ""karrige"" ashtu si ""divan"" për "
121,AL,rrjetë_flokësh,material,pite,"['brumëra', 'pjekurina', 'ushqim', 'ushqim_i_fortë', 'të_ngurta', 'lëndë', 'entitet_fizik', 'entitet', 'indo-evropiane', 'gjuhë_indo_evropiane', 'indo_hitite', 'gjuhë_e_folur', 'gjuhë', 'komunikim_gjuhësor', 'komunikim', 'abstraksion', 'entitet_abstrakt']","""rrjetë_flokësh"" është për ""material"" ashtu si ""pite"" për "
122,AL,vaskë,entitet_fizik,pite,"['brumëra', 'pjekurina', 'ushqim', 'ushqim_i_fortë', 'të_ngurta', 'lëndë', 'entitet_fizik', 'entitet', 'indo-evropiane', 'gjuhë_indo_evropiane', 'indo_hitite', 'gjuhë_e_folur', 'gjuhë', 'komunikim_gjuhësor', 'komunikim', 'abstraksion', 'entitet_abstrakt']","""vaskë"" është për ""entitet_fizik"" ashtu si ""pite"" për "
123,AL,toster,objekt_fizik,rrjetë_flokësh,"['rrjetë', 'rrjetëzim', 'pëlhurë', 'material', 'tekstil', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""toster"" është për ""objekt_fizik"" ashtu si ""rrjetë_flokësh"" për "
124,AL,limon,frut,tv,"['pajisje', 'makinë', 'pranues', 'sistem_pranues', 'gjëra', 'pajisje_elektronike', 'artefakt', 'DUPPLICATE_artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet', 'transmetim', 'telekomunikim', 'telekom', 'mjedis']","""limon"" është për ""frut"" ashtu si ""tv"" për "
125,AL,ditar,komunikim_me_të_shkruar,ditar,"['shkrim', 'material_i_shkruar', 'pjesë_shkrimi', 'komunikim_me_të_shkruar', 'gjuhë_e_shkruar', 'bardh_e_zi', 'komunikim', 'abstraksion', 'entitet_abstrakt', 'entitet', 'libër', 'volum', 'produkt', 'produksion', 'krijim', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik']","""ditar"" është për ""komunikim_me_të_shkruar"" ashtu si ""ditar"" për "
126,AL,ditar,material_i_shkruar,xhaketë,"['rroba', 'pallto', 'veshje_e_sipërme', 'veshje_e_jashtme', 'veshje', 'artikull_i_veshjes', 'të_veshura', 'petk', 'të_mira_të_konsumatorit', 'mbulesë', 'komoditete', 'mallra_tregtare', 'të_mira', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""ditar"" është për ""material_i_shkruar"" ashtu si ""xhaketë"" për "
127,AL,gjerdan,objekt,grejpfrut,"['agrume', 'frut_i_agrumeve', 'frut_agrumesh', 'frut', 'fruta_të_ngrënshëm', 'prodhim', 'mallra_të_gjelbra', 'ushqimore_të_gjelbërta', 'kamion_kopshti', 'ushqim', 'çështje', 'objekt_natyror', 'entitet_fizik', 'njësi', 'entite', 'objekt', 'objekt_fizik']","""gjerdan"" është për ""objekt"" ashtu si ""grejpfrut"" për "
128,AL,raft,objekt_fizik,deodorant,"['të_tualetit', 'artikuj_tualeti', 'artefakt', 'njësi', 'objekt', 'objekt_fizik', 'entitet_fizik', 'entitet']","""raft"" është për ""objekt_fizik"" ashtu si ""deodorant"" për "
